file_prod_date,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,ann_rpt_flag,qtr_rpt_flag,last_rev_date,sales_mean_est,sales_median_est,sales_cnt_est,sales_high_est,sales_low_est,sales_std_dev_est,sales_pct_chg_est_1w,sales_cnt_est_rev_up_1w,sales_cnt_est_rev_down_1w,sales_pct_chg_est_1m,sales_cnt_est_rev_up_1m,sales_cnt_est_rev_down_1m,sales_pct_chg_est_3m,sales_cnt_est_rev_up_3m,sales_cnt_est_rev_down_3m
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-12,661.0,661.0,1,661.0,661.0,,0.0,0,0,-0.586,0,1,-0.586,1,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-12,598.2,598.2,1,598.2,598.2,,0.0,0,0,3.387,1,0,3.387,1,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-12,683.2,683.2,1,683.2,683.2,,0.0,0,0,15.835,1,0,15.835,1,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-12,734.8,734.8,1,734.8,734.8,,0.0,0,0,16.45,1,0,16.45,1,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-02-12,674.3,674.3,1,674.3,674.3,,0.0,0,0,,0,0,,0,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-02-12,610.2,610.2,1,610.2,610.2,,0.0,0,0,,0,0,,0,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-02-12,696.9,696.9,1,696.9,696.9,,0.0,0,0,,0,0,,0,0
2021-03-11,BICL,BIO,BIO-RAD LABS -A,"Bio-Rad Laboratories, Inc.",NYSE,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-02-12,749.5,749.5,1,749.5,749.5,,0.0,0,0,,0,0,,0,0
2021-03-11,BIO6,BIOAF,BIOASIS TEC INC,Bioasis Technologies Inc.,OTC,USD,2021-02-28,A,,2021,4,2021,1,0,0,2021-02-09,3.21,3.21,1,3.21,3.21,,0.0,0,0,0.0,0,0,-9.831,0,1
2021-03-11,BIO6,BIOAF,BIOASIS TEC INC,Bioasis Technologies Inc.,OTC,USD,2022-02-28,A,,2022,4,2022,1,0,0,2021-02-09,1.26,1.26,1,1.26,1.26,,0.0,0,0,0.0,0,0,3.278,1,0
2021-03-11,BIO6,BIOAF,BIOASIS TEC INC,Bioasis Technologies Inc.,OTC,USD,2023-02-28,A,,2023,4,2023,1,0,0,2021-02-09,1.38,1.38,1,1.38,1.38,,0.0,0,0,0.0,0,0,2.985,1,0
2021-03-11,BIO6,BIOAF,BIOASIS TEC INC,Bioasis Technologies Inc.,OTC,USD,2020-11-30,Q,,2021,3,2020,4,0,0,2020-11-20,0.21,0.21,1,0.21,0.21,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-01-15,1641.94,1641.94,1,1641.94,1641.94,,0.0,0,0,0.0,0,0,0.471,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-18,1733.95,1733.95,1,1733.95,1733.95,,0.0,0,0,-0.52,0,1,-1.244,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-18,1898.92,1898.92,1,1898.92,1898.92,,0.0,0,0,2.123,1,0,-1.025,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2023-12-31,A,,2023,4,2023,4,1,1,2021-02-18,2120.93,2120.93,1,2120.93,2120.93,,0.0,0,0,3.295,1,0,-2.243,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2024-12-31,A,,2024,4,2024,4,1,1,2021-02-18,2412.54,2412.54,1,2412.54,2412.54,,0.0,0,0,5.213,1,0,0.393,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2025-12-31,A,,2025,4,2025,4,1,1,2021-02-18,2803.25,2803.25,1,2803.25,2803.25,,0.0,0,0,6.621,1,0,5.702,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2026-12-31,A,,2026,4,2026,4,1,1,2021-02-18,2454.43,2454.43,1,2454.43,2454.43,,0.0,0,0,13.461,1,0,34.905,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2021-01-15,479.57,479.57,1,479.57,479.57,,0.0,0,0,0.0,0,0,1.633,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-18,454.8,454.8,1,454.8,454.8,,0.0,0,0,,0,1,-5.127,0,1
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-18,372.6,372.6,1,372.6,372.6,,0.0,0,0,,1,0,6.184,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-18,378.0,378.0,1,378.0,378.0,,0.0,0,0,,1,0,4.991,1,0
2021-03-11,BIO7,BIOVF,SWEDISH ORP BIO,SWEDISH ORP BIO,OTC,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-18,528.55,528.55,1,528.55,528.55,,0.0,0,0,,0,1,-6.532,0,1
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2021-06-30,A,,2021,4,2021,2,1,1,2021-03-01,174.02,174.02,1,174.02,174.02,,0.0,0,0,,0,0,-16.134,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2022-06-30,A,,2022,4,2022,2,1,1,2021-03-01,214.5,214.5,1,214.5,214.5,,0.0,0,0,,0,0,-23.483,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2023-06-30,A,,2023,4,2023,2,1,1,2021-03-01,254.58,254.58,1,254.58,254.58,,0.0,0,0,,0,0,-37.011,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2024-06-30,A,,2024,4,2024,2,1,1,2021-03-01,344.67,344.67,1,344.67,344.67,,0.0,0,0,,0,0,,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2025-06-30,A,,2025,4,2025,2,1,1,2021-03-01,415.99,415.99,1,415.99,415.99,,0.0,0,0,,0,0,,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2026-06-30,A,,2026,4,2026,2,1,1,2021-03-01,524.07,524.07,1,524.07,524.07,,0.0,0,0,,0,0,,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2021-03-31,Q,,2021,3,2021,1,1,1,2021-03-01,29.84,29.84,1,29.84,29.84,,0.0,0,0,,0,0,-25.4,0,0
2021-03-11,LTN,BIOX,BIOCERES CORP,Bioceres Crop Solutions Corp.,NYSE,USD,2021-06-30,Q,,2021,4,2021,2,1,1,2021-03-01,53.09,53.09,1,53.09,53.09,,0.0,0,0,,0,0,-3.647,0,0
2021-03-11,BIVI,BIVI,BIOVIE INC,BioVie Inc.,NSDQ,USD,2024-06-30,A,,2024,4,2024,2,1,1,2021-01-14,30.9,30.9,1,30.9,30.9,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BIVI,BIVI,BIOVIE INC,BioVie Inc.,NSDQ,USD,2025-06-30,A,,2025,4,2025,2,1,1,2021-01-14,131.1,131.1,1,131.1,131.1,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BIVI,BIVI,BIOVIE INC,BioVie Inc.,NSDQ,USD,2026-06-30,A,,2026,4,2026,2,1,1,2021-01-14,270.5,270.5,1,270.5,270.5,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BIVI,BIVI,BIOVIE INC,BioVie Inc.,NSDQ,USD,2027-06-30,A,,2027,4,2027,2,1,1,2021-01-14,435.02,435.02,1,435.02,435.02,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2021-01-31,A,,2021,4,2021,1,1,1,2021-03-03,15446.726,15417.295,6,15601.86,15355.41,86.04,0.0,0,0,1.282,2,0,1.282,3,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2022-01-31,A,,2022,4,2022,1,1,1,2021-03-05,15058.296,15141.69,6,15366.46,14384.08,360.021,0.319,2,2,-0.263,2,2,-0.259,2,2
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2023-01-31,A,,2023,4,2023,1,1,1,2021-03-05,15643.53,16066.92,5,16162.39,14873.93,628.397,1.141,2,2,0.211,2,1,1.747,2,1
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2024-01-31,A,,2024,4,2024,1,1,1,2020-11-19,17354.4,17354.4,1,17354.4,17354.4,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2025-01-31,A,,2025,4,2025,1,1,1,2020-11-19,18464.1,18464.1,1,18464.1,18464.1,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2021-01-31,Q,,2021,4,2021,1,1,1,2021-03-03,3970.512,3940.0,5,4118.45,3872.01,94.132,0.0,0,0,1.279,2,0,1.279,2,1
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2021-04-30,Q,,2022,1,2021,2,1,1,2021-03-05,3617.246,3636.0,3,3778.14,3437.6,171.042,-1.42,1,2,-2.74,1,1,-2.74,1,1
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2021-07-31,Q,,2022,2,2021,3,1,1,2021-03-05,3742.416,3736.0,3,3842.58,3648.67,97.114,0.0,1,2,-1.369,1,1,-1.369,1,1
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2021-10-31,Q,,2022,3,2021,4,1,1,2021-03-05,3636.206,3673.0,3,3715.01,3520.61,102.289,1.857,1,2,0.337,1,1,0.337,1,1
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2022-01-31,Q,,2022,4,2022,1,1,1,2021-03-05,3914.98,3937.0,3,4030.74,3777.2,128.196,-0.202,1,2,-0.202,1,1,-0.202,1,1
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2022-04-30,Q,,2023,1,2022,2,1,1,2021-03-04,3821.43,3821.43,2,3877.0,3765.86,78.587,1.475,0,0,,0,0,,0,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2022-07-31,Q,,2023,2,2022,3,1,1,2021-03-04,3831.785,3831.785,2,3983.0,3680.57,213.85,4.108,0,0,,0,0,,0,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2022-10-31,Q,,2023,3,2022,4,1,1,2021-03-04,3760.415,3760.415,2,3939.0,3581.83,252.557,4.985,0,0,,0,0,,0,0
2021-03-11,BJ,BJ,BJS WHOLESALE,"BJ's Wholesale Club Holdings, Inc.",NYSE,USD,2023-01-31,Q,,2023,4,2023,1,1,1,2021-03-04,4116.78,4116.78,2,4369.0,3864.56,356.692,6.526,0,0,,0,0,,0,0
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-02-09,778.315,778.5,10,778.63,776.45,0.656,0.0,0,0,0.0,0,0,-3.622,0,10
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-03-04,998.136,989.75,10,1079.86,939.11,40.669,-0.235,0,1,-1.001,2,7,-4.998,1,9
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-03-04,1205.068,1219.525,9,1261.4,1121.38,51.043,0.166,1,0,0.438,3,6,2.814,3,4
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2023-12-31,A,,2023,4,2023,4,1,1,2021-02-12,1250.36,1250.36,1,1250.36,1250.36,,0.0,0,0,,0,0,,0,0
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2021-02-09,196.777,197.0,9,197.039,194.94,0.689,0.0,0,0,0.0,0,0,-13.007,0,9
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-03-04,201.019,202.1,9,204.691,196.5,3.113,0.0,1,0,-1.118,3,5,-14.676,0,7
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-03-04,245.648,242.2,9,283.55,227.23,15.676,0.0,0,1,-1.029,3,5,-3.342,1,6
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-03-04,269.176,262.904,9,296.53,245.13,16.651,-0.024,0,1,-0.571,4,4,-0.636,3,4
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-03-04,285.799,280.1,9,311.653,263.82,16.731,-0.882,0,1,-1.187,2,6,-2.095,2,6
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-03-04,296.6,299.78,4,308.0,278.84,13.38,1.297,0,0,3.133,2,0,7.288,2,0
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-03-04,307.18,306.35,4,317.35,298.67,9.751,0.712,0,0,0.532,1,1,4.033,2,0
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-03-04,292.702,293.55,4,312.04,271.67,16.516,0.159,0,0,-7.654,0,2,-6.048,0,2
2021-03-11,CHGO,BJRI,BJ'S RESTAURANT,"BJ's Restaurants, Inc.",NSDQ,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-03-04,316.907,317.005,4,331.8,301.82,12.712,1.591,0,0,-3.753,0,2,-0.986,0,2
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-03-01,15448.067,15454.08,4,15604.11,15280.0,134.31,0.0,0,0,-0.021,0,1,-0.19,2,2
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-03-01,15784.127,15779.0,4,15965.09,15613.42,167.323,0.0,0,0,0.028,1,0,0.409,2,1
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2023-12-31,A,,2023,4,2023,4,1,1,2021-03-01,16452.9,16452.9,1,16452.9,16452.9,,0.0,0,0,0.216,1,0,,0,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-08,3812.23,3846.0,3,3856.69,3734.0,67.959,0.0,0,0,0.0,0,0,1.093,2,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-08,3828.496,3831.49,3,3845.0,3809.0,18.185,0.0,0,0,0.0,0,0,0.445,2,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-08,3862.36,3858.08,3,3877.0,3852.0,13.037,0.0,0,0,0.0,0,0,0.412,2,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-08,3893.296,3885.0,3,3914.0,3880.89,18.046,0.0,0,0,0.0,0,0,0.498,2,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-01-21,3925.0,3925.0,1,3925.0,3925.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-01-21,3948.0,3948.0,1,3948.0,3948.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-01-21,3983.0,3983.0,1,3983.0,3983.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BK,BK,BANK OF NY MELL,The Bank of New York Mellon Corporation,NYSE,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-01-21,4027.0,4027.0,1,4027.0,4027.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,BKD,BKD,BROOKDALE SENR,Brookdale Senior Living Inc.,NYSE,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-01-26,3431.838,3431.838,1,3431.838,3431.838,,0.0,0,0,0.0,0,0,0.206,0,1
2021-03-11,BKD,BKD,BROOKDALE SENR,Brookdale Senior Living Inc.,NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-01-26,3093.749,3093.749,1,3093.749,3093.749,,0.0,0,0,0.0,0,0,-3.38,0,1
2021-03-11,BKD,BKD,BROOKDALE SENR,Brookdale Senior Living Inc.,NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-01-26,3381.801,3381.801,1,3381.801,3381.801,,0.0,0,0,0.0,0,0,-3.156,0,1
2021-03-11,BKD,BKD,BROOKDALE SENR,Brookdale Senior Living Inc.,NYSE,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2021-01-26,843.81,843.81,1,843.81,843.81,,0.0,0,0,0.0,0,0,0.745,1,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2021-01-31,A,,2021,4,2021,1,0,0,2021-03-08,901.2,901.2,1,901.2,901.2,,4.681,1,0,4.681,1,0,4.681,1,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2022-01-31,A,,2022,4,2022,1,0,0,2021-03-08,976.0,976.0,1,976.0,976.0,,4.385,1,0,4.385,1,0,4.385,1,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2023-01-31,A,,2023,4,2023,1,0,0,2021-03-08,1021.0,,1,1021.0,1021.0,,,,,,,,,,
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2021-01-31,Q,,2021,4,2021,1,0,0,2021-03-08,318.8,318.8,1,318.8,318.8,,14.511,1,0,14.511,1,0,14.511,1,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2021-04-30,Q,,2022,1,2021,2,0,0,2021-03-08,197.9,197.9,1,197.9,197.9,,,1,0,,1,0,,1,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2021-07-31,Q,,2022,2,2021,3,0,0,2021-03-08,199.9,199.9,1,199.9,199.9,,,0,0,,0,0,,0,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2021-10-31,Q,,2022,3,2021,4,0,0,2021-03-08,255.3,255.3,1,255.3,255.3,,,1,0,,1,0,,1,0
2021-03-11,BKLE,BKE,BUCKLE INC,"Buckle, Inc. (The)",NYSE,USD,2022-01-31,Q,,2022,4,2022,1,0,0,2021-03-08,323.0,323.0,1,323.0,323.0,,,1,0,,1,0,,1,0
2021-03-11,BKEA,BKEAY,BANK E ASIA-ADR,The Bank of East Asia Ltd.,OTC,USD,2020-12-31,A,,2020,4,2020,4,0,0,2020-10-11,2051.61,2051.61,1,2051.61,2051.61,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BKEA,BKEAY,BANK E ASIA-ADR,The Bank of East Asia Ltd.,OTC,USD,2021-12-31,A,,2021,4,2021,4,0,0,2021-02-25,2193.55,2193.55,1,2193.55,2193.55,,0.0,0,0,10.389,1,0,10.389,1,0
2021-03-11,BKEA,BKEAY,BANK E ASIA-ADR,The Bank of East Asia Ltd.,OTC,USD,2022-12-31,A,,2022,4,2022,4,0,0,2021-02-25,2335.48,2335.48,1,2335.48,2335.48,,0.0,0,0,11.728,1,0,11.728,1,0
2021-03-11,BKEA,BKEAY,BANK E ASIA-ADR,The Bank of East Asia Ltd.,OTC,USD,2023-12-31,A,,2023,4,2023,4,0,0,2021-02-25,2516.13,2516.13,1,2516.13,2516.13,,0.0,0,0,,0,0,,0,0
2021-03-11,BKGF,BKGFY,BERKELEY GROUP,Berkeley Group Holdings PLC Unsponsored ADR,OTC,USD,2021-04-30,A,,2021,4,2021,2,1,0,2021-02-18,2735.59,2735.59,2,2928.36,2542.82,272.617,0.0,0,0,7.58,0,0,7.821,2,0
2021-03-11,BKGF,BKGFY,BERKELEY GROUP,Berkeley Group Holdings PLC Unsponsored ADR,OTC,USD,2022-04-30,A,,2022,4,2022,2,1,0,2021-02-18,2837.675,2837.675,2,2918.7,2756.65,114.586,0.0,0,0,2.939,0,0,11.626,2,0
2021-03-11,BKGF,BKGFY,BERKELEY GROUP,Berkeley Group Holdings PLC Unsponsored ADR,OTC,USD,2023-04-30,A,,2023,4,2023,2,1,0,2021-02-18,3160.2,3160.2,1,3160.2,3160.2,,0.0,0,0,,0,0,7.711,1,0
2021-03-11,BKGF,BKGFY,BERKELEY GROUP,Berkeley Group Holdings PLC Unsponsored ADR,OTC,USD,2024-04-30,A,,2024,4,2024,2,1,0,2021-02-18,3353.4,3353.4,1,3353.4,3353.4,,0.0,0,0,,0,0,,0,0
2021-03-11,BKGF,BKGFY,BERKELEY GROUP,Berkeley Group Holdings PLC Unsponsored ADR,OTC,USD,2025-04-30,A,,2025,4,2025,2,1,0,2021-02-18,3360.3,3360.3,1,3360.3,3360.3,,0.0,0,0,,0,0,,0,0
2021-03-11,BKHY,BKHYY,BANK HAPOALIM B,Bank Hapoalim,OTC,USD,2020-12-31,A,,2020,4,2020,4,0,0,2020-09-16,3690.35,3690.35,1,3690.35,3690.35,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BKHY,BKHYY,BANK HAPOALIM B,Bank Hapoalim,OTC,USD,2021-12-31,A,,2021,4,2021,4,0,0,2020-09-16,3807.89,3807.89,1,3807.89,3807.89,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BKHY,BKHYY,BANK HAPOALIM B,Bank Hapoalim,OTC,USD,2022-12-31,A,,2022,4,2022,4,0,0,2020-09-16,3939.77,3939.77,1,3939.77,3939.77,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BKHY,BKHYY,BANK HAPOALIM B,Bank Hapoalim,OTC,USD,2020-12-31,Q,,2020,4,2020,4,0,0,2020-09-16,895.03,895.03,1,895.03,895.03,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-01-28,1235.675,1232.92,7,1254.8,1230.401,8.532,0.0,0,0,0.0,0,0,0.276,2,0
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-18,1414.12,1411.9,7,1430.3,1399.1,10.063,0.0,0,0,1.317,4,3,2.077,5,1
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-18,1504.86,1505.1,6,1522.25,1482.5,15.784,0.0,0,0,1.074,3,3,2.113,3,2
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2023-12-31,A,,2023,4,2023,4,1,1,2021-02-17,1615.13,1615.13,1,1615.13,1615.13,,0.0,0,0,,0,0,,0,0
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2021-01-28,339.061,336.22,7,358.4,333.701,8.626,0.0,0,0,0.0,0,0,1.024,2,0
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-18,341.005,340.2,7,351.2,331.7,7.468,0.0,0,0,2.739,5,1,3.894,4,1
2021-03-11,BKF2,BKI,BLACK KNIGHT,"Black Knight Financial Services, Inc.",NYSE,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-18,349.434,350.41,7,357.58,335.9,7.061,0.0,0,0,1.734,3,3,3.433,3,2
